#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV7413	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7414	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7415	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7416	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7417	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7420	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7421	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV7422	species	Pleurosigma inscriptura	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma inscriptura	best hit
ASV7423	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7424	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7425	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7426	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7427	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7428	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7429	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV743	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7434	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7437	species	Bos taurus	Eukaryota	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos taurus	best hit
ASV7438	genus	Microcalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Microcalanus	no identification	lca
ASV7439	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7442	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7443	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7447	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV7448	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV745	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7451	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7452	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7453	species	Bopyridae sp. 10BIOBC-01140	Eukaryota	Arthropoda	Malacostraca	Isopoda	Bopyridae	unknown genus	Bopyridae sp. 10BIOBC-01140	best hit
ASV7454	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7455	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7456	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7457	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7458	species	Bos indicus	Eukaryota	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos indicus	best hit
ASV746	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7461	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7462	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7463	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7464	species	Eupolymnia heterobranchia	Eukaryota	Annelida	Polychaeta	Terebellida	Terebellidae	Eupolymnia	Eupolymnia heterobranchia	best hit
ASV7467	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7468	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7469	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV747	species	Evasterias	Eukaryota	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	unknown genus	Evasterias	best hit
ASV7470	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7471	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7474	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7477	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV748	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7480	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7483	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7486	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7487	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7488	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7489	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV749	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7490	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7491	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7492	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7493	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7495	class	Hexanauplia	Eukaryota	Arthropoda	Hexanauplia	no identification	no identification	no identification	no identification	lca
ASV7496	species	Discoconchoecia aff. elegans CMARA05309_Os109.1.1	Eukaryota	Arthropoda	Ostracoda	Halocyprida	Halocyprididae	Discoconchoecia	Discoconchoecia aff. elegans CMARA05309_Os109.1.1	best hit
ASV7497	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7498	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV75	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV7500	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7501	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7504	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7505	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7506	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7507	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV751	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7511	family	Trichobranchidae	Eukaryota	Annelida	Polychaeta	Terebellida	Trichobranchidae	no identification	no identification	lca
ASV7514	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7515	species	Discoconchoecia aff. elegans CMARA05309_Os109.1.1	Eukaryota	Arthropoda	Ostracoda	Halocyprida	Halocyprididae	Discoconchoecia	Discoconchoecia aff. elegans CMARA05309_Os109.1.1	best hit
ASV7516	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7517	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7522	species	uncultured marine bacterium 582	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured marine bacterium 582	best hit
ASV7523	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7524	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7526	species	Pseudocalanus minutus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus minutus	best hit
ASV7527	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7528	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7529	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7530	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7531	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7533	species	Paracalanus sp. C AC-2013	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. C AC-2013	best hit
